19527,88084
36701,114724
70374,104831
12793,97265
53920,83663
14145,87026
14402,39840
53694,62421
41951,88451
34068,63446
69493,112704
52420,97339
59510,109138
37371,119952
28932,31475
8158,39200
853,97815
12100,67706
55919,84003
7856,61452
7848,112511
51771,74347
9444,78230
88703,107538
16446,28291
41990,74372
36809,84604
63427,89047
2282,117731
40045,43343
2694,37832
17399,51666
76331,103945
54143,57502
51796,71521
50022,58172
2932,115992
25251,40497
43329,69344
4738,115203
64796,118359
23590,49230
50258,87080
35938,111509
37947,90673
88496,92762
33018,51369
62054,104858
29321,99560
49771,106784
8746,103984
11536,25069
23327,65785
28446,57845
3982,71700
26983,74433
29423,82982
101966,102531
64834,65426
11444,57870
63708,74504
8480,82631
35764,65205
35663,57901
21630,94503
70882,109348
17550,83772
40626,58333
6275,66521
37113,71629
101202,111079
42470,74278
85130,105034
40745,63446
3119,12534
82708,97514
10071,18359
69399,92140
32513,111653
72881,93809
61546,72368
79820,88306
14912,79067
57071,106876
4640,112047
14333,47009
27280,93682
53752,83277
77015,84251
2713,35680
43462,85399
96969,108426
39073,105672
31552,62945
49306,104215
6527,68423
27459,92632
71264,84534
56711,76616
82485,85469
48610,87152
23520,50212
80263,105981
67799,96821
67183,79963
7366,11752
30700,52745
6244,71194
21751,66357
32469,99661
25504,119381
7275,96261
75398,84806
13088,55900
68571,114315
1814,37396
70052,83502
51748,112684
97826,101800
68365,70901
29649,61558
9652,86727
1570,68748
7613,34286
16494,103931
1536,85132
12536,28342
107384,111184
22647,30495
6925,102154
34879,68155
76208,109268
81120,108520
34711,84944
5271,110476
64040,65731
76285,119309
60747,117872
39698,110577
11418,18448
114452,116879
15820,107446
2523,34516
88383,97683
38074,60165
8377,50164
2615,66978
6300,44450
68462,99224
45167,117237
26561,40496
61575,107310
9590,61831
26022,111950
59091,116951
36395,41412
59138,108978
22190,81256
56975,78604
20348,79469
4159,8527
24245,118383
1245,56135
42661,77071
20421,43789
3209,87830
52122,72681
2695,66586
3837,15694
20241,93128
55903,59109
46033,80987
30566,90738
79367,81385
36293,74207
4544,104877
28003,51703
16215,114517
22977,52505
47394,115204
25264,75441
29028,80670
10246,77447
51589,110362
11435,100991
37960,63028
69631,106068
4474,93864
52075,100214
21629,60865
53014,119508
115807,117976
101504,103952
11340,44725
37236,89415
62464,73499
104213,116580
6514,43332
66658,82334
48493,95707
65206,111755
59168,60852
50072,57504
29658,64601
16850,62560
10315,41213
23796,29127
61102,97140
70635,81954
55,1815
11259,114239
11660,49103
23566,32233
45285,46557
81531,116130
25899,33003
48872,117769
49251,73095
58756,96341
59665,101068
79650,118123
29465,80575
4731,52682
74794,116352
5228,30214
45846,63859
44609,54203
16117,94324
15974,116812
9506,81969
892,12540
16459,34635
10193,75801
17410,44454
59107,84365
44131,98169
73492,82983
48443,63815
61345,63610
36139,92516
12353,87603
49067,93749
53030,71030
31722,71799
11039,74168
72355,76681
8174,95393
75709,110430
57609,102186
51952,74384
102057,117430
5230,58591
80047,91822
61482,79237
67131,104742
40721,79016
26554,53450
55069,79764
39250,60169
21186,66760
1467,59479
43590,115547
54377,63513
71335,99508
35666,63331
73476,82903
54874,109743
25895,68954
14708,87338
0,81802
71566,74651
89123,118578
28423,109914
45532,58646
20898,30067
33693,75595
65117,119813
16526,77016
25740,92803
26651,75684
39029,82656
31746,85235
22803,86515
59519,118357
116197,118229
110480,116195
30600,96382
19864,96835
85861,94702
12338,63364
14464,67359
67362,115338
27422,28701
37123,87190
47397,104356
72965,111822
51822,119345
79109,113318
2822,49897
27893,53852
10478,64583
17629,50831
112336,115819
97947,112856
30958,51760
42660,105424
27113,62146
30959,58356
50232,103847
49112,90795
46696,107897
13869,40203
49357,51951
103699,116104
15257,45908
86072,106533
88136,103688
8059,33752
4510,68547
61516,89149
59787,68157
62213,72167
14221,43939
10206,32839
3608,4180
74054,108096
83063,97783
79170,117344
52610,111823
71044,73074
36030,67122
10734,52131
78088,103080
31684,111680
24309,101687
41445,109962
17490,71837
34672,119369
13163,26954
84081,96699
29355,52841
8953,95749
36908,113080
56803,65845
19589,96490
16921,74387
63264,109271
53806,67650
54214,79871
35861,110444
11537,87251
2262,15751
21482,65485
48764,108440
43802,72116
16494,54390
47788,78335
47395,65858
16116,68995
41341,107970
72192,90672
15031,81732
23925,94616
64046,104099
57878,111512
35437,46785
21711,91991
6015,25778
22915,96416
87004,101962
73473,76031
91054,92294
67457,117371
32761,105801
37859,115133
21013,50784
42408,90053
34050,77137
4259,33244
51576,114407
112510,114819
98088,107338
33318,59069
68702,93258
23771,87343
75885,110343
36562,105410
38498,86966
11034,40625
66242,98130
19395,50498
85032,95123
2316,95395
82950,114724
18116,82705
93975,103737
4331,63885
51768,111748
23697,60222
21103,48555
63883,78911
83100,114655
71766,81874
10426,12916
37584,84214
65924,81900
66265,73624
102318,106850
27470,36367
22914,80109
34328,69509
27459,98864
11461,50055
28548,106060
65191,73535
59404,95519
51334,79433
103849,116895
43209,95480
18448,77370
15754,25504
4742,116517
36140,81043
75682,87537
37256,68249
73706,118890
75383,93253
65923,88593
45412,47253
6434,33139
75383,113616
89497,105808
18173,111211
73416,86103
5678,8497
44630,103810
53942,83180
8298,71064
76541,97298
48199,101687
12495,117044
7273,87575
91284,116879
73800,101576
37410,90847
90852,96261
25583,65578
10860,93249
40532,58621
17182,57872
28342,87631
23524,88663
24320,33672
58867,103758
37763,51314
2316,111371
48043,74650
62146,116103
59584,73024
46096,118382
47217,80368
45269,50297
96445,98216
73503,100032
56320,108062
29487,95839
58402,92368
76714,115232
75266,88565
11061,99192
68908,93320
55997,105486
27412,116827
7889,13691
90849,116075
33173,119836
79309,88204
670,22360
84394,93376
1248,48772
25747,114073
10775,114242
66148,99697
5940,70646
63007,64280
9111,14205
1403,29368
96728,118716
42997,92138
46190,89763
41060,95253
35636,115489
26998,79239
23652,61434
37761,40033
20547,55654
67553,89416
30513,115290
36720,38917
53671,74420
24,41039
20438,111415
95668,104860
28053,72324
44918,72526
71809,81472
41345,117868
33607,55279
15664,99672
7403,101688
9684,41116
18644,49066
97062,116102
68770,70237
54505,64032
99419,118737
37514,81277
57035,80540
5677,93322
57051,113266
81317,88548
3380,59497
64137,116341
45675,86182
84512,98384
63331,78902
71790,99572
67773,93854
11039,25379
94771,112588
53273,106520
80178,106349
49782,108548
55654,95132
11137,93321
92047,117216
52748,99809
30073,39763
14237,115433
19438,78608
79079,116592
106651,111833
70444,94527
13535,33643
37451,75356
37741,65374
7593,111537
88783,94881
40628,88331
34604,63628
85989,91652
4836,10057
51146,117016
44131,47799
26528,62011
20383,118785
30988,100327
63681,91769
51450,113972
70834,71614
26997,97965
11896,79060
17631,100585
29,74007
49919,50186
92278,98235
8238,72244
54325,78963
11313,20780
89716,106828
6925,91968
43376,79226
31074,105671
44773,99194
28400,65056
61482,75198
875,14188
46936,49434
31580,62707
3973,93533
1374,84371
8315,95164
64360,73349
11119,114073
18744,91677
15706,60530
33677,53127
3075,104360
58589,77282
75253,97046
8038,37352
79792,108276
18056,79864
39062,54516
110916,118067
14417,58435
26378,67630
10215,87852
58611,102466
16474,93813
36707,114334
16311,51247
45135,91264
32168,116909
49033,86725
3893,87887
42472,49773
33120,35721
30990,46118
11434,68050
43737,88848
4636,117691
67361,95566
42296,92094
19905,20274
48209,69183
109573,112393
21758,105366
73010,116124
4160,55244
73685,118576
11976,70772
43454,73368
35201,50710
58918,73336
9724,101351
37687,51984
21252,34212
14136,75972
43786,97140
3119,37028
44644,54888
31082,61950
73056,81496
96949,118927
2305,67244
67748,76595
22820,105499
45541,95252
69912,90408
46740,117979
27412,75809
15582,52641
24269,92137
97442,119414
12366,115271
22765,82596
20549,36529
57371,111860
27515,53811
30892,111995
54561,98966
761,96561
72730,101110
72131,92532
85120,98798
5632,58642
41041,73844
35904,116892
36698,111824
66588,85208
94253,105421
20614,74407
56854,84522
43693,76343
11665,22353
55371,95656
24147,63910
25382,60565
18129,81533
80003,95219
16139,55031
8982,98927
58514,72846
32682,33572
88902,90310
75104,101494
109667,111657
91522,100640
15510,51094
106154,113738
14203,91566
10790,117112
34288,82845
54036,105017
43519,50873
2090,108352
52148,89283
84815,112120
37677,79471
100631,104402
39533,115159
13633,30950
49137,105084
9617,99086
95819,113552
5779,107419
4841,59778
48234,68064
26547,70491
22031,68737
8317,106571
27646,88519
22474,59752
46819,59563
183,34769
17494,46538
110075,110142
57176,81446
70975,104585
100146,101195
2564,88836
39136,54739
9066,29007
60734,65080
63145,105479
1590,72225
30156,58874
16323,47349
23126,86868
87509,92144
961,98003
73290,76993
43639,91862
44433,109193
17808,74822
31363,71680
23748,49741
21678,105534
828,3960
39649,118731
16533,33912
98586,116971
43742,104546
6219,49325
44800,60137
74645,85522
37198,60873
50278,53593
18132,75714
7007,41575
106821,116789
36356,53517
45395,113752
226,53862
84396,95040
9998,72996
84906,115947
79027,98814
85728,119092
25135,27877
2336,17749
26956,85253
82487,108147
37182,92493
74115,93479
46084,53691
27582,95607
14668,14784
29836,64680
69691,74407
28176,100817
45368,54723
34814,119335
3252,54876
45206,65760
77197,91109
2563,112563
8236,26208
43700,50877
21926,34529
22918,26142
74943,119372
50177,73275
50240,99010
88003,115475
9990,22947
91779,111425
69371,85635
76264,92909
17544,68926
41072,74786
49470,112728
43956,66932
60179,99407
44061,81887
34342,55707
73881,93384
10750,24051
67347,69996
95235,106431
97987,118387
19692,89396
8800,82226
12874,54226
51788,108727
10187,27669
2045,10117
52427,93660
31379,68596
11058,72240
100637,108486
28145,35108
3964,81569
5263,65747
30922,82160
42346,89329
2676,81400
63226,85309
32432,87492
12982,108995
9818,18928
90730,116502
21669,85056
16553,60297
83050,104223
23218,107673
17327,118872
43134,64006
64327,101494
26225,65781
53143,64085
15012,104103
24760,66552
31234,50509
45938,108610
17663,22426
33626,52225
85089,101159
21741,45488
24720,92624
11563,48408
9638,25548
3738,63892
7360,37050
23126,110236
28451,71783
4239,45291
23731,44057
28023,76897
60332,96407
82638,84846
57000,94649
22560,98896
4592,57115
73014,107584
370,3920
88423,108483
3299,40096
60814,81158
11999,114937
17389,79529
37847,88257
19978,53862
31004,53691
45005,90664
26293,54742
45579,60378
85290,105326
8073,9751
7545,46842
66046,80614
57420,82416
57117,82793
24031,60003
21676,41669
53915,86700
25767,91516
76184,92430
4114,33790
19276,119186
330,23095
26109,64450
1959,20726
25763,113678
61362,63778
58511,59088
116199,118515
62799,88407
34746,39779
20967,95374
15630,51106
72538,82093
1221,19917
41172,88994
67629,113876
5264,8551
43691,87065
59643,112203
54350,58284
34044,88727
12960,66022
2444,23207
79461,89115
18271,69319
66052,104411
59755,114339
9368,92782
40572,50405
305,82736
29982,31428
70613,108464
66618,69103
15772,42927
42263,118303
3281,51929
105480,117637
1668,44224
49820,91591
11669,85587
38731,41151
71758,82623
92778,98739
33915,41703
10179,57457
1583,96665
24149,59589
1412,88484
332,67124
25928,49763
160,19665
59226,92486
3056,107204
4109,10685
15634,86003
61334,119923
22573,116987
44351,114420
5026,99205
3395,74316
16435,55398
92394,112206
47872,100099
8271,43136
20515,91186
10185,24188
78815,87921
48403,86278
45432,91757
15733,38642
9578,114629
2948,64082
48931,96638
60614,67604
38300,100500
4561,96327
7714,61845
8321,17244
96037,119155
95046,97208
70838,87014
37428,110050
13156,91256
53524,117759
26295,72078
15004,41517
42767,83647
30749,111757
39021,110781
40927,50964
82377,111741
62807,66418
8868,88373
15680,47184
45961,101914
84759,92848
74137,100812
27353,39167
54242,66213
11393,109221
57747,114372
38799,68891
21561,34695
45439,59259
75911,79414
52019,75717
28475,71708
23745,108635
29476,99216
17167,107350
33922,38408
11732,95524
47089,80007
36950,53592
23534,73857
15911,99401
46208,116741
74898,90933
60660,110351
69495,108136
58692,79604
34739,69731
4109,72091
20558,116720
17091,42885
85512,86519
11098,54915
70815,113672
7772,21868
64027,84589
63922,87212
45449,79102
30922,42137
35507,108631
101390,105708
79137,109595
111428,115533
94206,101494
17236,110173
59327,74727
47335,82126
81955,86970
69170,82015
301,95266
57234,58529
1853,10140
38396,56081
1508,74710
1541,59457
36440,111751
442,76183
11764,27181
21486,63655
98902,103498
112565,118388
26227,100467
998,56255
53836,86710
1750,75302
11207,107280
71913,93581
42917,71710
48935,109483
98482,113878
40869,106995
89263,92912
7292,40916
2879,54168
4531,23386
69122,111772
58008,76431
43911,68975
15084,20517
57049,64895
30795,100335
25794,115727
43539,89713
23045,30302
13912,108065
44263,46564
90970,94488
72230,73407
27564,92562
7672,16913
48018,80305
21494,38545
55363,66445
82187,99400
49623,107391
11988,103947
38831,51155
1672,73572
66305,96419
36844,65524
1917,85930
21332,101164
4949,45622
91125,106837
26947,119090
3310,25257
20679,92714
366,55926
8779,110210
107873,114566
11739,99956
22891,119437
29743,46917
56945,71658
108605,116003
10341,63963
15982,73578
17213,40052
36511,105354
89059,100947
74457,100957
32842,55143
17589,94946
26111,50009
76501,88738
28319,58778
13278,29005
49127,82891
3187,88580
36448,80913
21207,26644
3220,86396
88737,112486
33108,118736
992,76094
58184,98877
113632,117063
13540,85521
15010,55017
74590,104292
93516,115920
7134,73783
12896,64265
414,86468
88099,100669
67215,89827
100223,109481
10508,38306
40298,50235
63893,86258
16609,17328
15379,23984
5013,30538
99014,104813
3732,79229
12148,21562
4927,44673
46973,48942
34816,52916
48731,72699
40449,51554
94944,107377
52414,54696
68662,71014
12224,32275
16681,107243
8924,114913
12623,102577
74308,75953
22423,23199
18148,57115
46464,49682
11913,115213
38687,58060
16555,43134
22456,96222
39885,81432
97406,108020
60293,78767
75991,110829
104734,119438
44747,59329
59942,111017
37141,37474
52537,72981
94578,111620
22037,37302
17990,109081
20319,112280
64537,102888
45169,110790
19315,27017
44087,76568
17760,44506
16330,28210
63739,84928
39654,51619
10058,115220
5356,35020
3934,58601
8704,94863
5423,25268
14516,57306
14842,102713
6447,117379
32136,81180
89660,114922
57274,60835
48922,115437
77053,99885
61613,111874
96422,118657
47412,65641
26466,110046
54812,96356
7453,79807
3309,117959
61616,82953
60839,74409
30435,68843
67581,104670
29981,106568
49202,65540
50714,119449
49089,66661
29573,111438
1725,55189
42213,72422
33512,96423
61613,92176
94726,108683
51472,75740
57398,66445
21819,29051
38618,76352
22558,100824
30952,33927
4119,75669
42237,52971
36254,92844
62535,107026
24233,99468
37938,66795
54641,82096
90064,105261
15015,65073
28599,60586
64410,99702
44417,113719
9367,82108
23519,101396
110258,117509
29523,70815
85789,98738
12611,35048
24160,108029
45604,50973
51695,54986
21664,105314
98839,106928
37429,110128
16530,35020
44459,54723
41028,88499
26522,112801
63925,82175
40563,118234
66093,77184
14764,61215
42605,114101
22874,49668
9473,42876
54833,71481
101151,101927
27241,34929
28865,78508
6741,23856
37322,71617
21918,75923
6995,119910
98755,115170
26712,59071
9797,20746
11640,14770
88624,93920
82488,100551
49745,94169
25736,28289
59470,59760
96251,107613
22995,59492
27028,105895
28840,74039
49864,79966
44695,52332
23209,89039
49151,86275
45456,114083
61866,73629
9998,76432
71510,115967
59155,110094
100750,117911
16534,34124
60961,79208
22201,79783
29864,65407
72816,98422
43861,89649
5334,110391
14606,22865
9195,48235
83153,87204
4025,64542
27120,88968
25910,83319
68808,100118
23120,65122
107258,111582
23580,40907
4301,21073
73275,74341
74812,107763
34843,95781
2911,62124
34922,89194
30748,115028
111590,119089
28951,98940
67655,87094
47421,52101
59704,88818
49002,88381
1860,105141
2841,17035
64450,66190
15151,99966
80058,85309
76571,96284
3455,53993
56169,77753
22558,22743
34770,61918
11954,47809
43340,109929
20870,37184
82130,89299
108995,116504
19537,68773
62307,62537
84930,108920
46907,48234
66395,109085
23053,33961
27581,108033
15007,36005
81436,82535
80634,96077
38737,94725
2044,41653
67452,86719
87716,112748
52381,95599
19491,65404
4023,109478
67028,82134
65526,82574
29986,43042
107584,112929
1101,60251
49290,107244
53312,109926
34048,51557
1196,40916
25382,75858
98606,117814
43550,64719
21082,21256
68801,109218
43859,83109
29945,30028
52279,61333
12097,42541
65438,105085
23958,49002
70310,90863
44053,57712
321,57818
4395,64283
48732,57456
15953,36533
16918,64108
45292,54243
57420,63465
37915,112705
54910,59764
60337,110167
15445,115237
9377,87724
41283,51397
42131,96451
12627,45804
24445,87293
50852,78385
84951,95695
78836,92476
65214,85831
53637,72846
25830,96779
13729,97344
102811,108474
34749,74570
53754,56615
44358,71491
43059,114922
73619,105362
66573,81830
42293,66569
65910,102125
104529,117761
35530,73581
87796,97493
9155,108365
106003,116077
66911,111389
38730,118435
17510,71431
14595,82302
11994,52150
78271,86245
108051,109390
85635,107682
6951,27512
24137,41575
31973,46621
9578,51365
2112,56645
3692,38178
349,115863
84800,91087
75303,107604
27015,95273
18046,92486
91374,98422
75200,82141
9980,100003
26038,82718
38604,46802
4691,76966
82714,104345
7068,99962
15735,43066
37175,61260
9790,49751
28708,29520
64860,104231
29515,108491
45443,104039
43083,77237
100465,115538
50838,103871
54945,86254
36812,47329
54627,63565
21137,59419
23774,100749
28033,116203
10225,92780
873,8073
63073,67877
111398,119768
100961,112320
33585,96339
43861,59438
4244,95999
22278,26832
79069,118211
45185,59419
35091,59763
92395,99295
19813,93556
29526,84672
14776,66831
4263,12855
86818,93465
91421,108941
37184,119289
974,116360
9802,28263
96365,111510
41512,60181
33605,89402
12091,15633
20988,65853
316,16058
82751,89223
1985,76955
196,109369
21805,28836
26890,106934
54600,114234
23654,117062
15912,61224
4149,61396
21918,72832
61613,73702
23047,30853
50393,59017
69254,117088
65986,75115
33359,56983
87257,118435
34136,81296
33013,64765
24722,51326
52234,111222
4408,109484
41813,102856
60585,118910
31935,91527
15711,55422
148,82776
15381,103178
26764,117313
42382,114966
92910,94580
65499,82427
27273,34569
383,15525
15527,69070
42228,51812
34579,48295
60873,96685
43446,59172
2066,114353
85790,98924
10531,39909
76628,85598
29051,66191
92533,99879
5502,80085
61424,112782
4006,111231
1053,81432
38604,95330
41602,54339
79725,94350
51812,100382
11249,77377
20168,58874
20029,99229
45096,85789
47175,87970
3770,58690
110142,112215
7824,100572
69976,115552
54744,79177
1512,46230
95262,114820
24398,80038
90048,100119
15495,59999
10583,20773
23976,80418
21498,36378
58556,83606
60961,73775
26349,29184
38527,56645
80969,96302
42374,105864
14107,82868
24196,53086
60711,109867
76931,86700
49742,64081
11862,14752
48940,118518
87228,105478
12322,74826
58378,81248
12068,12983
37193,44090
32377,59155
36204,61739
65605,80064
34352,73780
65530,116973
33818,61097
40070,103234
21570,42236
24041,40686
1718,111411
935,112782
3726,68880
69499,74365
79676,88057
46948,56843
10020,43640
44886,101920
21091,52172
17963,29110
93,20540
33365,84731
15475,68839
34926,42806
89371,91575
33348,77630
24255,64902
40731,58983
77491,88189
31764,75080
45535,81960
59116,82687
31997,82743
59751,92283
48644,117406
100947,119017
91269,99138
65851,75677
49713,84864
12558,36942
16597,19040
37403,59799
38218,107617
15138,46621
8554,17757
69177,101103
14829,41551
3311,55443
16108,17943
52226,92663
16903,41903
53891,57634
1241,64638
998,7108
14891,79437
75908,100561
17611,87814
1704,17323
4207,7360
37699,64982
23121,60745
85265,112459
361,49244
2286,103361
105927,117477
25944,63896
36411,46917
2564,94332
85562,86723
73144,119166
95927,117477
17387,29521
63574,81081
42241,58834
66621,110116
62012,67266
46083,60273
2575,10950
60471,91634
3822,17238
17554,52175
32817,64082
16330,64237
24176,51163
76773,118872
92656,115135
40899,85402
41687,85618
34930,86098
63590,93058
66716,79355
11667,34522
50874,85292
9271,76513
71012,100941
15268,43666
117027,119033
61424,92742
14862,105798
25777,35708
21811,51284
58771,88159
72002,76391
17787,46550
115,69325
15237,33419
30953,73614
83478,85493
15132,33995
19670,114973
83678,94188
38004,82274
60276,95781
9451,104693
53252,117534
